v,u,t_id_v,t_id_u,interaction_type,t_time_v,t_time_u
2804,2273,938918611091038209,938916718616895488,6,7/12/2017 23:50:15,7/12/2017 23:42:44
2017,6453,938919507623424000,938897103153127425,6,7/12/2017 23:53:49,7/12/2017 22:24:47
2017,2281,938919507623424000,938907568914669568,6,7/12/2017 23:53:49,7/12/2017 23:06:23
2017,2281,938919507623424000,938911194592698369,6,7/12/2017 23:53:49,7/12/2017 23:20:47
2017,2281,938919507623424000,938912927645446145,6,7/12/2017 23:53:49,7/12/2017 23:27:40
2281,1334,938923514161119232,938901276028321792,6,8/12/2017 00:09:44,7/12/2017 22:41:22
2281,1334,938926565584334849,938901276028321792,6,8/12/2017 00:21:52,7/12/2017 22:41:22
2281,2017,938926565584334849,938919507623424000,6,8/12/2017 00:21:52,7/12/2017 23:53:49
2281,1334,938927725548519424,938901276028321792,6,8/12/2017 00:26:28,7/12/2017 22:41:22
2870,1898,938956453712420864,938912597566459905,6,8/12/2017 02:20:38,7/12/2017 23:26:22
3828,1898,938958842108489728,938912597566459905,6,8/12/2017 02:30:07,7/12/2017 23:26:22
2017,2281,938986020208439299,938925336342888449,6,8/12/2017 04:18:07,8/12/2017 00:16:59
2017,2281,938986020208439299,938925365006880768,6,8/12/2017 04:18:07,8/12/2017 00:17:06
2017,3391,938986020208439299,938950841188282368,6,8/12/2017 04:18:07,8/12/2017 01:58:20
2017,2281,938986020208439299,938954112778911744,6,8/12/2017 04:18:07,8/12/2017 02:11:20
2256,2190,938995994422677505,938930093816082432,6,8/12/2017 04:57:45,8/12/2017 00:35:53
2273,2114,939303701843288064,939298063666966528,6,9/12/2017 01:20:28,9/12/2017 00:58:04
2273,2114,939303701843288064,939298304571072512,6,9/12/2017 01:20:28,9/12/2017 00:59:01
2273,2114,939303701843288064,939298607840215040,6,9/12/2017 01:20:28,9/12/2017 01:00:14
2273,2804,939303701843288064,939302137984512000,6,9/12/2017 01:20:28,9/12/2017 01:14:15
2273,2804,939303701843288064,939302475546234880,6,9/12/2017 01:20:28,9/12/2017 01:15:36
2273,2804,939303701843288064,939302828262047746,6,9/12/2017 01:20:28,9/12/2017 01:17:00
2273,2114,939307768330125312,939298063666966528,6,9/12/2017 01:36:38,9/12/2017 00:58:04
2273,2114,939307768330125312,939298304571072512,6,9/12/2017 01:36:38,9/12/2017 00:59:01
2273,2114,939307768330125312,939298607840215040,6,9/12/2017 01:36:38,9/12/2017 01:00:14
2273,2804,939307768330125312,939302137984512000,6,9/12/2017 01:36:38,9/12/2017 01:14:15
2273,2804,939307768330125312,939302475546234880,6,9/12/2017 01:36:38,9/12/2017 01:15:36
2273,2804,939307768330125312,939302828262047746,6,9/12/2017 01:36:38,9/12/2017 01:17:00
2273,2804,939307768330125312,939303107028123648,6,9/12/2017 01:36:38,9/12/2017 01:18:06
2804,2273,939308067623116800,939303701843288064,6,9/12/2017 01:37:49,9/12/2017 01:20:28
6146,6453,939360317250797569,939310411949604864,6,9/12/2017 05:05:26,9/12/2017 01:47:08
1722,2032,939408495937437696,939353934455496704,6,9/12/2017 08:16:53,9/12/2017 04:40:04
1722,2032,939411683289657344,939353934455496704,6,9/12/2017 08:29:33,9/12/2017 04:40:04
1529,2870,939673619478675456,939620979919278081,6,10/12/2017 01:50:23,9/12/2017 22:21:13
1529,2082,939673619478675456,939621823863332864,6,10/12/2017 01:50:23,9/12/2017 22:24:34
1529,5072,939673619478675456,939642244218474496,6,10/12/2017 01:50:23,9/12/2017 23:45:43
1898,1529,939679660350337025,939673619478675456,6,10/12/2017 02:14:24,10/12/2017 01:50:23
3828,1898,939955414631936001,939881852634050560,6,10/12/2017 20:30:09,10/12/2017 15:37:50
849,4068,940027397117657088,940005183697776641,6,11/12/2017 01:16:10,10/12/2017 23:47:54
849,4068,940028580557332487,940005183697776641,6,11/12/2017 01:20:53,10/12/2017 23:47:54
849,4068,940029372169314304,940005183697776641,6,11/12/2017 01:24:01,10/12/2017 23:47:54
5905,5331,940169375230783488,940095896691228672,6,11/12/2017 10:40:21,11/12/2017 05:48:22
5905,2500,940169375230783488,940141093886160896,6,11/12/2017 10:40:21,11/12/2017 08:47:58
5905,2500,940174172952522753,940141093886160896,6,11/12/2017 10:59:25,11/12/2017 08:47:58
6512,5066,940194329829588992,940174082175152129,6,11/12/2017 12:19:30,11/12/2017 10:59:03
6512,5066,940194329829588992,940174205986816000,6,11/12/2017 12:19:30,11/12/2017 10:59:32
6512,5066,940194329829588992,940175475673927680,6,11/12/2017 12:19:30,11/12/2017 11:04:35
6512,5066,940194329829588992,940175949399711747,6,11/12/2017 12:19:30,11/12/2017 11:06:28
6512,5066,940194329829588992,940179305748865024,6,11/12/2017 12:19:30,11/12/2017 11:19:48
6512,5066,940194329829588992,940179433691930625,6,11/12/2017 12:19:30,11/12/2017 11:20:19
6512,5066,940194329829588992,940182828200759296,6,11/12/2017 12:19:30,11/12/2017 11:33:48
6512,5066,940194329829588992,940183049987166209,6,11/12/2017 12:19:30,11/12/2017 11:34:41
6512,5066,940194329829588992,940184172869464064,6,11/12/2017 12:19:30,11/12/2017 11:39:09
6512,6043,940194329829588992,940192319550119936,6,11/12/2017 12:19:30,11/12/2017 12:11:31
4199,1938,940228725399883777,940195840492158976,6,11/12/2017 14:36:11,11/12/2017 12:25:31
6043,3585,940384066225893376,940373002289496065,6,12/12/2017 00:53:27,12/12/2017 00:09:29
6043,6512,940384066225893376,940373419224326144,6,12/12/2017 00:53:27,12/12/2017 00:11:09
2273,2804,940394950302228482,940393562767687682,6,12/12/2017 01:36:42,12/12/2017 01:31:11
2804,2273,940397404943106048,940394950302228482,6,12/12/2017 01:46:27,12/12/2017 01:36:42
2118,2281,940440399490949122,940366871479558144,6,12/12/2017 04:37:18,11/12/2017 23:45:07
2273,2804,940440927407022080,940393562767687682,6,12/12/2017 04:39:24,12/12/2017 01:31:11
2273,2804,940440927407022080,940397404943106048,6,12/12/2017 04:39:24,12/12/2017 01:46:27
2273,2804,940440927407022080,940439200389742595,6,12/12/2017 04:39:24,12/12/2017 04:32:32
2273,2804,940448800618954752,940393562767687682,6,12/12/2017 05:10:41,12/12/2017 01:31:11
2273,2804,940448800618954752,940397404943106048,6,12/12/2017 05:10:41,12/12/2017 01:46:27
2273,2804,940448800618954752,940439200389742595,6,12/12/2017 05:10:41,12/12/2017 04:32:32
2804,2273,940453604070002688,940394950302228482,6,12/12/2017 05:29:46,12/12/2017 01:36:42
2804,2273,940453604070002688,940440927407022080,6,12/12/2017 05:29:46,12/12/2017 04:39:24
2804,2273,940453604070002688,940448800618954752,6,12/12/2017 05:29:46,12/12/2017 05:10:41
2804,2273,940454666436874240,940394950302228482,6,12/12/2017 05:33:59,12/12/2017 01:36:42
2804,2273,940454666436874240,940440927407022080,6,12/12/2017 05:33:59,12/12/2017 04:39:24
2804,2273,940454666436874240,940448800618954752,6,12/12/2017 05:33:59,12/12/2017 05:10:41
1722,1785,940454684199854085,940421319060987904,6,12/12/2017 05:34:04,12/12/2017 03:21:29
2804,2273,940455269854625792,940394950302228482,6,12/12/2017 05:36:23,12/12/2017 01:36:42
2804,2273,940455269854625792,940440927407022080,6,12/12/2017 05:36:23,12/12/2017 04:39:24
2804,2273,940455269854625792,940448800618954752,6,12/12/2017 05:36:23,12/12/2017 05:10:41
2273,2804,940463242643587072,940393562767687682,6,12/12/2017 06:08:04,12/12/2017 01:31:11
2273,2804,940463242643587072,940397404943106048,6,12/12/2017 06:08:04,12/12/2017 01:46:27
2273,2804,940463242643587072,940439200389742595,6,12/12/2017 06:08:04,12/12/2017 04:32:32
2273,2804,940463242643587072,940454666436874240,6,12/12/2017 06:08:04,12/12/2017 05:33:59
2273,2804,940463242643587072,940455269854625792,6,12/12/2017 06:08:04,12/12/2017 05:36:23
2804,2273,940463748535394305,940394950302228482,6,12/12/2017 06:10:05,12/12/2017 01:36:42
2804,2273,940463748535394305,940440927407022080,6,12/12/2017 06:10:05,12/12/2017 04:39:24
2804,2273,940463748535394305,940448800618954752,6,12/12/2017 06:10:05,12/12/2017 05:10:41
2804,2273,940482524165259264,940440927407022080,6,12/12/2017 07:24:41,12/12/2017 04:39:24
2804,2273,940482524165259264,940448800618954752,6,12/12/2017 07:24:41,12/12/2017 05:10:41
2804,2273,940482524165259264,940463242643587072,6,12/12/2017 07:24:41,12/12/2017 06:08:04
2804,2273,940482800204972032,940440927407022080,6,12/12/2017 07:25:47,12/12/2017 04:39:24
2804,2273,940482800204972032,940448800618954752,6,12/12/2017 07:25:47,12/12/2017 05:10:41
2804,2273,940482800204972032,940463242643587072,6,12/12/2017 07:25:47,12/12/2017 06:08:04
2804,2273,940483029008388096,940440927407022080,6,12/12/2017 07:26:42,12/12/2017 04:39:24
2804,2273,940483029008388096,940448800618954752,6,12/12/2017 07:26:42,12/12/2017 05:10:41
2804,2273,940483029008388096,940463242643587072,6,12/12/2017 07:26:42,12/12/2017 06:08:04
2273,2804,940483438674509824,940439200389742595,6,12/12/2017 07:28:19,12/12/2017 04:32:32
2273,2804,940483438674509824,940453604070002688,6,12/12/2017 07:28:19,12/12/2017 05:29:46
2273,2804,940483438674509824,940454666436874240,6,12/12/2017 07:28:19,12/12/2017 05:33:59
2273,2804,940483438674509824,940455269854625792,6,12/12/2017 07:28:19,12/12/2017 05:36:23
2273,2804,940483438674509824,940463748535394305,6,12/12/2017 07:28:19,12/12/2017 06:10:05
2273,2804,940483438674509824,940482524165259264,6,12/12/2017 07:28:19,12/12/2017 07:24:41
2273,2804,940483438674509824,940482800204972032,6,12/12/2017 07:28:19,12/12/2017 07:25:47
2273,2804,940483438674509824,940483029008388096,6,12/12/2017 07:28:19,12/12/2017 07:26:42
2273,2804,940483625769779200,940439200389742595,6,12/12/2017 07:29:04,12/12/2017 04:32:32
2273,2804,940483625769779200,940454666436874240,6,12/12/2017 07:29:04,12/12/2017 05:33:59
2273,2804,940483625769779200,940455269854625792,6,12/12/2017 07:29:04,12/12/2017 05:36:23
2273,2804,940483625769779200,940482524165259264,6,12/12/2017 07:29:04,12/12/2017 07:24:41
2273,2804,940483625769779200,940483029008388096,6,12/12/2017 07:29:04,12/12/2017 07:26:42
4289,1898,940491300507336704,940472320593944578,6,12/12/2017 07:59:34,12/12/2017 06:44:09
4289,6453,940491300507336704,940473176470970368,6,12/12/2017 07:59:34,12/12/2017 06:47:33
1988,2092,940493605948473345,940421091419332609,6,12/12/2017 08:08:43,12/12/2017 03:20:35
1988,2092,940493605948473345,940421205231730688,6,12/12/2017 08:08:43,12/12/2017 03:21:02
1988,2092,940493605948473345,940421286039138304,6,12/12/2017 08:08:43,12/12/2017 03:21:21
1988,2092,940493605948473345,940473678826844160,6,12/12/2017 08:08:43,12/12/2017 06:49:32
4730,2678,940493962296442880,940440933434253312,6,12/12/2017 08:10:08,12/12/2017 04:39:25
4730,2678,940494648518119424,940440933434253312,6,12/12/2017 08:12:52,12/12/2017 04:39:25
4730,1988,940494648518119424,940493605948473345,6,12/12/2017 08:12:52,12/12/2017 08:08:43
4730,2678,940495664479272961,940440933434253312,6,12/12/2017 08:16:54,12/12/2017 04:39:25
4730,1988,940495664479272961,940493605948473345,6,12/12/2017 08:16:54,12/12/2017 08:08:43
4730,2733,940495664479272961,940494792437391360,6,12/12/2017 08:16:54,12/12/2017 08:13:26
4730,2678,940496507689512960,940440933434253312,6,12/12/2017 08:20:15,12/12/2017 04:39:25
4730,2733,940496507689512960,940494792437391360,6,12/12/2017 08:20:15,12/12/2017 08:13:26
4730,2678,940497048306040832,940440933434253312,6,12/12/2017 08:22:24,12/12/2017 04:39:25
4730,1988,940497048306040832,940493605948473345,6,12/12/2017 08:22:24,12/12/2017 08:08:43
4730,2733,940497048306040832,940494792437391360,6,12/12/2017 08:22:24,12/12/2017 08:13:26
2804,2273,940497648854773760,940440927407022080,6,12/12/2017 08:24:47,12/12/2017 04:39:24
2804,2273,940497648854773760,940448800618954752,6,12/12/2017 08:24:47,12/12/2017 05:10:41
2804,2273,940497648854773760,940463242643587072,6,12/12/2017 08:24:47,12/12/2017 06:08:04
2804,2273,940497648854773760,940483438674509824,6,12/12/2017 08:24:47,12/12/2017 07:28:19
2804,2273,940497648854773760,940483625769779200,6,12/12/2017 08:24:47,12/12/2017 07:29:04
2273,2804,940497922784837632,940439200389742595,6,12/12/2017 08:25:53,12/12/2017 04:32:32
2273,2804,940497922784837632,940453604070002688,6,12/12/2017 08:25:53,12/12/2017 05:29:46
2273,2804,940497922784837632,940455269854625792,6,12/12/2017 08:25:53,12/12/2017 05:36:23
2273,2804,940497922784837632,940463748535394305,6,12/12/2017 08:25:53,12/12/2017 06:10:05
2273,2804,940497922784837632,940482524165259264,6,12/12/2017 08:25:53,12/12/2017 07:24:41
2273,2804,940497922784837632,940482800204972032,6,12/12/2017 08:25:53,12/12/2017 07:25:47
2273,2804,940497922784837632,940483029008388096,6,12/12/2017 08:25:53,12/12/2017 07:26:42
4730,2678,940500286828814336,940440933434253312,6,12/12/2017 08:35:16,12/12/2017 04:39:25
4730,2733,940500286828814336,940494792437391360,6,12/12/2017 08:35:16,12/12/2017 08:13:26
4730,2678,940506353897914368,940440933434253312,6,12/12/2017 08:59:23,12/12/2017 04:39:25
4730,2733,940506353897914368,940494792437391360,6,12/12/2017 08:59:23,12/12/2017 08:13:26
6043,5828,940526434174451712,940505187042521088,6,12/12/2017 10:19:10,12/12/2017 08:54:44
3904,4730,940530662057979906,940493962296442880,6,12/12/2017 10:35:58,12/12/2017 08:10:08
3904,4730,940530662057979906,940494279327150081,6,12/12/2017 10:35:58,12/12/2017 08:11:24
3904,4730,940530662057979906,940494648518119424,6,12/12/2017 10:35:58,12/12/2017 08:12:52
3904,2733,940530662057979906,940494792437391360,6,12/12/2017 10:35:58,12/12/2017 08:13:26
3904,4730,940530662057979906,940495664479272961,6,12/12/2017 10:35:58,12/12/2017 08:16:54
3904,4730,940530662057979906,940496507689512960,6,12/12/2017 10:35:58,12/12/2017 08:20:15
3904,4730,940530662057979906,940500286828814336,6,12/12/2017 10:35:58,12/12/2017 08:35:16
3904,4730,940530662057979906,940506353897914368,6,12/12/2017 10:35:58,12/12/2017 08:59:23
3904,4730,940530662057979906,940516247875158017,6,12/12/2017 10:35:58,12/12/2017 09:38:42
3904,4730,940532677450465280,940493962296442880,6,12/12/2017 10:43:59,12/12/2017 08:10:08
3904,4730,940532677450465280,940494279327150081,6,12/12/2017 10:43:59,12/12/2017 08:11:24
3904,4730,940532677450465280,940494648518119424,6,12/12/2017 10:43:59,12/12/2017 08:12:52
3904,2733,940532677450465280,940494792437391360,6,12/12/2017 10:43:59,12/12/2017 08:13:26
3904,4730,940532677450465280,940495664479272961,6,12/12/2017 10:43:59,12/12/2017 08:16:54
3904,4730,940532677450465280,940496507689512960,6,12/12/2017 10:43:59,12/12/2017 08:20:15
3904,4730,940532677450465280,940500286828814336,6,12/12/2017 10:43:59,12/12/2017 08:35:16
3904,4730,940532677450465280,940506353897914368,6,12/12/2017 10:43:59,12/12/2017 08:59:23
3904,4730,940532677450465280,940516247875158017,6,12/12/2017 10:43:59,12/12/2017 09:38:42
1210,2114,940707710416252928,940702717944635393,6,12/12/2017 22:19:30,12/12/2017 21:59:40
1210,2273,940707710416252928,940706415026495488,6,12/12/2017 22:19:30,12/12/2017 22:14:21
3964,2733,940709384170041350,940705036711030784,6,12/12/2017 22:26:09,12/12/2017 22:08:52
2114,1210,940711645407350784,940703211228295168,6,12/12/2017 22:35:08,12/12/2017 22:01:37
2114,2273,940711645407350784,940706415026495488,6,12/12/2017 22:35:08,12/12/2017 22:14:21
2114,1210,940711645407350784,940707710416252928,6,12/12/2017 22:35:08,12/12/2017 22:19:30
2273,2804,940712034953437185,940702174157291520,6,12/12/2017 22:36:41,12/12/2017 21:57:30
2273,2114,940712034953437185,940702717944635393,6,12/12/2017 22:36:41,12/12/2017 21:59:40
2273,1210,940712034953437185,940703211228295168,6,12/12/2017 22:36:41,12/12/2017 22:01:37
2273,1210,940712034953437185,940707710416252928,6,12/12/2017 22:36:41,12/12/2017 22:19:30
2273,2804,940712379817476096,940702174157291520,6,12/12/2017 22:38:03,12/12/2017 21:57:30
2273,2114,940712379817476096,940702717944635393,6,12/12/2017 22:38:03,12/12/2017 21:59:40
2273,1210,940712379817476096,940703211228295168,6,12/12/2017 22:38:03,12/12/2017 22:01:37
2273,1210,940712379817476096,940707710416252928,6,12/12/2017 22:38:03,12/12/2017 22:19:30
2273,2114,940712379817476096,940711645407350784,6,12/12/2017 22:38:03,12/12/2017 22:35:08
2273,2804,940712889010102272,940702174157291520,6,12/12/2017 22:40:04,12/12/2017 21:57:30
2273,2114,940712889010102272,940702717944635393,6,12/12/2017 22:40:04,12/12/2017 21:59:40
2273,1210,940712889010102272,940703211228295168,6,12/12/2017 22:40:04,12/12/2017 22:01:37
2273,1210,940712889010102272,940707710416252928,6,12/12/2017 22:40:04,12/12/2017 22:19:30
2273,2114,940712889010102272,940711645407350784,6,12/12/2017 22:40:04,12/12/2017 22:35:08
1596,2273,940715648514121728,940712379817476096,6,12/12/2017 22:51:02,12/12/2017 22:38:03
4730,3964,940716273268228096,940704950069243904,6,12/12/2017 22:53:31,12/12/2017 22:08:32
4730,2733,940716273268228096,940705036711030784,6,12/12/2017 22:53:31,12/12/2017 22:08:52
4730,3964,940716273268228096,940709384170041350,6,12/12/2017 22:53:31,12/12/2017 22:26:09
3893,3964,940729315024551936,940709384170041350,6,12/12/2017 23:45:21,12/12/2017 22:26:09
3893,4730,940729315024551936,940716273268228096,6,12/12/2017 23:45:21,12/12/2017 22:53:31
3893,3964,940730307497431040,940709384170041350,6,12/12/2017 23:49:17,12/12/2017 22:26:09
3893,4730,940730307497431040,940716273268228096,6,12/12/2017 23:49:17,12/12/2017 22:53:31
3893,3964,940730697987211264,940709384170041350,6,12/12/2017 23:50:50,12/12/2017 22:26:09
3893,4730,940730697987211264,940716273268228096,6,12/12/2017 23:50:50,12/12/2017 22:53:31
3828,1898,940770796825448448,940723583545958403,6,13/12/2017 02:30:11,12/12/2017 23:22:34
3828,1898,940770796825448448,940758948738752513,6,13/12/2017 02:30:11,13/12/2017 01:43:06
3828,1898,940770796825448448,940758957576073218,6,13/12/2017 02:30:11,13/12/2017 01:43:08
1938,2870,940779279280779264,940708145281806337,6,13/12/2017 03:03:53,12/12/2017 22:21:14
2870,98,941070583307079682,941056966075604994,6,13/12/2017 22:21:25,13/12/2017 21:27:19
2832,2500,941073251513466880,941070841667661825,6,13/12/2017 22:32:02,13/12/2017 22:22:27
606,2625,941081766357372928,941055965444554753,6,13/12/2017 23:05:52,13/12/2017 21:23:20
4730,2082,941091537902907392,941079529291788289,6,13/12/2017 23:44:41,13/12/2017 22:56:58
4730,2082,941091629552644096,941079529291788289,6,13/12/2017 23:45:03,13/12/2017 22:56:58
4730,2082,941098842048552960,941079529291788289,6,14/12/2017 00:13:43,13/12/2017 22:56:58
4730,2082,941100478347190275,941079529291788289,6,14/12/2017 00:20:13,13/12/2017 22:56:58
2870,98,941130783460388865,941056966075604994,6,14/12/2017 02:20:38,13/12/2017 21:27:19
2870,3487,941130783460388865,941060219303444480,6,14/12/2017 02:20:38,13/12/2017 21:40:14
2870,3487,941130783460388865,941060329341153281,6,14/12/2017 02:20:38,13/12/2017 21:40:41
1071,2870,941133370368471040,941070583307079682,6,14/12/2017 02:30:55,13/12/2017 22:21:25
1550,4730,941157740390465536,941091537902907392,6,14/12/2017 04:07:45,13/12/2017 23:44:41
1550,4730,941157740390465536,941091629552644096,6,14/12/2017 04:07:45,13/12/2017 23:45:03
1550,4730,941157740390465536,941098842048552960,6,14/12/2017 04:07:45,14/12/2017 00:13:43
4730,1550,941161746617663488,941157740390465536,6,14/12/2017 04:23:40,14/12/2017 04:07:45
2273,2804,941173826397790208,941149665336049664,6,14/12/2017 05:11:41,14/12/2017 03:35:40
2273,2804,941173826397790208,941150993630105600,6,14/12/2017 05:11:41,14/12/2017 03:40:57
2804,2273,941178734362599426,941173826397790208,6,14/12/2017 05:31:11,14/12/2017 05:11:41
2804,2273,941179209107488768,941173826397790208,6,14/12/2017 05:33:04,14/12/2017 05:11:41
2804,2273,941179485348544522,941173826397790208,6,14/12/2017 05:34:10,14/12/2017 05:11:41
2804,2273,941179710528040960,941173826397790208,6,14/12/2017 05:35:03,14/12/2017 05:11:41
2114,2273,941180004339105792,941173826397790208,6,14/12/2017 05:36:13,14/12/2017 05:11:41
2114,1210,941180004339105792,941174001736355841,6,14/12/2017 05:36:13,14/12/2017 05:12:22
2804,2273,941180584822415360,941173826397790208,6,14/12/2017 05:38:32,14/12/2017 05:11:41
2804,2273,941180918215065600,941173826397790208,6,14/12/2017 05:39:51,14/12/2017 05:11:41
2804,2273,941182807165911040,941173826397790208,6,14/12/2017 05:47:22,14/12/2017 05:11:41
849,1060,941193403080962048,941135600555454464,6,14/12/2017 06:29:28,14/12/2017 02:39:47
4915,2032,941236128169869312,941236002324017153,6,14/12/2017 09:19:14,14/12/2017 09:18:44
4915,2032,941236592831631360,941226096002875392,6,14/12/2017 09:21:05,14/12/2017 08:39:23
4915,2032,941236592831631360,941235864520220672,6,14/12/2017 09:21:05,14/12/2017 09:18:12
4915,2032,941236592831631360,941236002324017153,6,14/12/2017 09:21:05,14/12/2017 09:18:44
4915,2032,941236727435313152,941226096002875392,6,14/12/2017 09:21:37,14/12/2017 08:39:23
4915,2032,941236727435313152,941235864520220672,6,14/12/2017 09:21:37,14/12/2017 09:18:12
4915,2032,941236727435313152,941236002324017153,6,14/12/2017 09:21:37,14/12/2017 09:18:44
4915,2032,941236844707987456,941226096002875392,6,14/12/2017 09:22:05,14/12/2017 08:39:23
4915,2032,941236844707987456,941235864520220672,6,14/12/2017 09:22:05,14/12/2017 09:18:12
4915,2032,941236844707987456,941236002324017153,6,14/12/2017 09:22:05,14/12/2017 09:18:44
5974,1334,941243477282533376,941205640797593601,6,14/12/2017 09:48:27,14/12/2017 07:18:06
1334,2733,941256136639909888,941247854693064705,6,14/12/2017 10:38:45,14/12/2017 10:05:50
386,4915,941445906762625024,941429319724810241,6,14/12/2017 23:12:50,14/12/2017 22:06:55
386,4915,941450232306561024,941429319724810241,6,14/12/2017 23:30:01,14/12/2017 22:06:55
1550,4730,941452598166433792,941449735193239552,6,14/12/2017 23:39:25,14/12/2017 23:28:02
4730,1550,941454091477172224,941452598166433792,6,14/12/2017 23:45:21,14/12/2017 23:39:25
2281,386,941472449111060481,941426569205006336,6,15/12/2017 00:58:18,14/12/2017 21:55:59
2281,1334,941472449111060481,941428346533027840,6,15/12/2017 00:58:18,14/12/2017 22:03:03
2281,1071,941472449111060481,941433170217467904,6,15/12/2017 00:58:18,14/12/2017 22:22:13
2281,1071,941483652705271808,941433170217467904,6,15/12/2017 01:42:49,14/12/2017 22:22:13
3828,1898,941495582706819073,941473813828702208,6,15/12/2017 02:30:13,15/12/2017 01:03:43
3828,1898,941495582706819073,941473926743552005,6,15/12/2017 02:30:13,15/12/2017 01:04:10
849,1071,941499540552609797,941433170217467904,6,15/12/2017 02:45:57,14/12/2017 22:22:13
1071,3964,941512177617268737,941466505996144640,6,15/12/2017 03:36:10,15/12/2017 00:34:41
1071,1826,941512177617268737,941499415147134976,6,15/12/2017 03:36:10,15/12/2017 02:45:27
1071,1826,941512177617268737,941499929205149697,6,15/12/2017 03:36:10,15/12/2017 02:47:30
977,2281,941546328223506432,941472449111060481,6,15/12/2017 05:51:52,15/12/2017 00:58:18
977,2281,941546328223506432,941483652705271808,6,15/12/2017 05:51:52,15/12/2017 01:42:49
3828,1898,941571055935803392,941509039342669829,6,15/12/2017 07:30:07,15/12/2017 03:23:42
3828,1898,941578706836951041,941509039342669829,6,15/12/2017 08:00:32,15/12/2017 03:23:42
500,3353,941927977293561857,941901443602169856,6,16/12/2017 07:08:24,16/12/2017 05:22:58
500,3353,941927977293561857,941919874040832000,6,16/12/2017 07:08:24,16/12/2017 06:36:12
500,3353,941927977293561857,941926813944619009,6,16/12/2017 07:08:24,16/12/2017 07:03:47
3336,1645,942227753167765504,942180709724073984,6,17/12/2017 02:59:36,16/12/2017 23:52:40
3336,1645,942233564564692993,942180709724073984,6,17/12/2017 03:22:42,16/12/2017 23:52:40
816,3771,942253937113075715,942190381323624451,6,17/12/2017 04:43:39,17/12/2017 00:31:06
4557,3336,942260797685633025,942227753167765504,6,17/12/2017 05:10:55,17/12/2017 02:59:36
4557,3336,942260797685633025,942233564564692993,6,17/12/2017 05:10:55,17/12/2017 03:22:42
3353,6067,942325146726961154,942321982103625728,6,17/12/2017 09:26:37,17/12/2017 09:14:02
3353,6067,942350335753969664,942321982103625728,6,17/12/2017 11:06:42,17/12/2017 09:14:02
4289,2870,942541921792217089,942520081459875841,6,17/12/2017 23:48:00,17/12/2017 22:21:13
4289,1898,942541921792217089,942532637993947136,6,17/12/2017 23:48:00,17/12/2017 23:11:06
4289,1898,942541921792217089,942532638878961664,6,17/12/2017 23:48:00,17/12/2017 23:11:07
2273,2804,942542415105204224,942537165312946176,6,17/12/2017 23:49:58,17/12/2017 23:29:06
2273,2804,942542415105204224,942537509736554496,6,17/12/2017 23:49:58,17/12/2017 23:30:28
2273,2804,942542415105204224,942539425522708480,6,17/12/2017 23:49:58,17/12/2017 23:38:05
2273,2804,942542415105204224,942540049236738048,6,17/12/2017 23:49:58,17/12/2017 23:40:33
2273,2804,942542415105204224,942540819340210176,6,17/12/2017 23:49:58,17/12/2017 23:43:37
2273,2804,942542415105204224,942541584742039552,6,17/12/2017 23:49:58,17/12/2017 23:46:40
6043,2017,942557326183038976,942509296373309441,6,18/12/2017 00:49:13,17/12/2017 21:38:21
2804,2273,942579192490627072,942542415105204224,6,18/12/2017 02:16:06,17/12/2017 23:49:58
2273,2804,942581156217868288,942537165312946176,6,18/12/2017 02:23:54,17/12/2017 23:29:06
2273,2804,942581156217868288,942537509736554496,6,18/12/2017 02:23:54,17/12/2017 23:30:28
2273,2804,942581156217868288,942539425522708480,6,18/12/2017 02:23:54,17/12/2017 23:38:05
2273,2804,942581156217868288,942540049236738048,6,18/12/2017 02:23:54,17/12/2017 23:40:33
2273,2804,942581156217868288,942540819340210176,6,18/12/2017 02:23:54,17/12/2017 23:43:37
2273,2804,942581156217868288,942541584742039552,6,18/12/2017 02:23:54,17/12/2017 23:46:40
2273,2804,942581156217868288,942579192490627072,6,18/12/2017 02:23:54,18/12/2017 02:16:06
2804,2273,942589218563305472,942542415105204224,6,18/12/2017 02:55:56,17/12/2017 23:49:58
2804,2273,942589218563305472,942581156217868288,6,18/12/2017 02:55:56,18/12/2017 02:23:54
2273,2804,942592985518170112,942537165312946176,6,18/12/2017 03:10:54,17/12/2017 23:29:06
2273,2804,942592985518170112,942537509736554496,6,18/12/2017 03:10:54,17/12/2017 23:30:28
2273,2804,942592985518170112,942539425522708480,6,18/12/2017 03:10:54,17/12/2017 23:38:05
2273,2804,942592985518170112,942540049236738048,6,18/12/2017 03:10:54,17/12/2017 23:40:33
2273,2804,942592985518170112,942540819340210176,6,18/12/2017 03:10:54,17/12/2017 23:43:37
2273,2804,942592985518170112,942541584742039552,6,18/12/2017 03:10:54,17/12/2017 23:46:40
2273,2804,942592985518170112,942579192490627072,6,18/12/2017 03:10:54,18/12/2017 02:16:06
2273,2804,942592985518170112,942589050531094528,6,18/12/2017 03:10:54,18/12/2017 02:55:16
2273,2804,942592985518170112,942589218563305472,6,18/12/2017 03:10:54,18/12/2017 02:55:56
2273,2804,942593146596114432,942537165312946176,6,18/12/2017 03:11:33,17/12/2017 23:29:06
2273,2804,942593146596114432,942537509736554496,6,18/12/2017 03:11:33,17/12/2017 23:30:28
2273,2804,942593146596114432,942539425522708480,6,18/12/2017 03:11:33,17/12/2017 23:38:05
